header,program_time,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,quatW,quatX,quatY,quatZ
246,146101,3.0399999618530273,-0.6299999952316284,7.880000114440918,0.018544122576713562,-0.030543262138962746,-0.03490658476948738,39.875,-136.875,119.1875,0.99609375,0.0640869140625,0.03582763671875,0.048828125
246,147119,1.8799999952316284,0.8600000143051147,-0.5799999833106995,0.039269909262657166,-0.03272492438554764,-0.006544984877109528,40.0625,-138.25,117.375,0.99609375,0.06494140625,0.03521728515625,0.04803466796875
246,148135,-1.9600000381469727,3.7200000286102295,-3.0999999046325684,-0.03272492438554764,-0.01745329238474369,0.04145156964659691,39.6875,-142.375,116.75,0.9959716796875,0.0655517578125,0.0262451171875,0.05511474609375
246,149029,2.609999895095825,0.3199999928474426,1.4900000095367432,-0.009817477315664291,-0.030543262138962746,-0.008726646192371845,37.75,-135.375,115.5625,0.99664306640625,0.0635986328125,0.02117919921875,0.0467529296875
246,150064,6.5,1.2300000190734863,7.099999904632568,0.030543262138962746,-0.05017821490764618,-0.0054541537538170815,37.0625,-137.5625,119.875,0.99725341796875,0.0625,0.020751953125,0.03411865234375
246,151080,1.059999942779541,-0.8299999833106995,3.130000114440918,0.013089969754219055,-0.04145156964659691,-0.037088245153427124,35.375,-133.0,117.375,0.99749755859375,0.06097412109375,0.015625,0.0323486328125
246,152095,-0.7900000214576721,1.409999966621399,-0.07000000029802322,-0.022907447069883347,0.037088245153427124,-0.038179077208042145,34.375,-132.75,116.875,0.99786376953125,0.0599365234375,0.01513671875,0.02020263671875
246,153118,0.9900000095367432,2.4800000190734863,-1.0199999809265137,0.014180799946188927,-0.004363323096185923,-0.0021816615480929613,33.1875,-130.0,115.1875,0.998046875,0.0596923828125,0.01959228515625,0.00384521484375
246,154015,-0.4000000059604645,1.0399999618530273,-0.8799999952316284,-0.013089969754219055,0.008726646192371845,0.04254240170121193,34.0,-130.5,115.0625,0.99755859375,0.0609130859375,0.0347900390625,0.00225830078125
246,155049,0.4699999988079071,2.680000066757202,-1.1799999475479126,0.004363323096185923,0.037088245153427124,0.09053895622491837,35.75,-126.875,114.375,0.99700927734375,0.0614013671875,0.03704833984375,0.02777099609375
246,156067,4.210000038146973,1.5800000429153442,-0.3199999928474426,0.030543262138962746,0.015271631069481373,0.028361599892377853,35.1875,-122.0,114.375,0.9962158203125,0.0631103515625,0.0340576171875,0.0494384765625
246,157085,-1.159999966621399,3.549999952316284,-2.4000000953674316,-0.006544984877109528,-0.02508910745382309,-0.029452430084347725,34.6875,-121.75,113.0,0.99591064453125,0.06256103515625,0.03466796875,0.05572509765625
246,158107,3.2300000190734863,1.2200000286102295,-0.8899999856948853,-0.006544984877109528,-0.039269909262657166,-0.027270769700407982,34.375,-122.375,113.0625,0.99615478515625,0.06146240234375,0.04150390625,0.04620361328125
246,159129,0.3199999928474426,1.2400000095367432,-1.1799999475479126,0.004363323096185923,0.021816615015268326,-0.0010908307740464807,34.0,-121.1875,112.5625,0.996337890625,0.05938720703125,0.04449462890625,0.0421142578125
246,160147,1.6699999570846558,2.8299999237060547,-4.059999942779541,-0.013089969754219055,-0.05345070734620094,0.030543262138962746,33.5625,-121.6875,112.6875,0.995849609375,0.058349609375,0.05517578125,0.0428466796875
246,161066,3.059999942779541,2.0,0.09000000357627869,0.010908307507634163,0.055632367730140686,-0.04036073759198189,32.6875,-121.1875,112.5,0.99627685546875,0.0589599609375,0.047119140625,0.04150390625
246,162088,0.6499999761581421,2.619999885559082,0.7699999809265137,-0.06108652427792549,-0.03381575271487236,-0.014180799946188927,33.0,-120.75,110.875,0.99627685546875,0.05810546875,0.05413818359375,0.03363037109375
246,163102,0.38999998569488525,0.7900000214576721,-0.28999999165534973,0.015271631069481373,-0.0010908307740464807,0.018544122576713562,32.1875,-119.5625,111.875,0.99658203125,0.05853271484375,0.04876708984375,0.03125
246,164118,1.7599999904632568,-1.7000000476837158,1.090000033378601,-0.009817477315664291,-0.013089969754219055,-0.0359974168241024,30.875,-120.5625,109.1875,0.9964599609375,0.06005859375,0.04571533203125,0.03631591796875
246,165132,0.5099999904632568,1.0499999523162842,-0.18000000715255737,0.004363323096185923,-0.021816615015268326,0.003272492438554764,30.6875,-119.1875,108.0,0.99676513671875,0.05816650390625,0.04107666015625,0.037353515625
246,166042,5.170000076293945,-0.5899999737739563,0.8299999833106995,0.010908307507634163,-0.03490658476948738,0.04036073759198189,30.875,-120.375,109.75,0.99688720703125,0.0572509765625,0.03814697265625,0.03924560546875
246,167059,0.019999999552965164,-1.4800000190734863,-1.590000033378601,0.03272492438554764,0.09817477315664291,-0.0054541537538170815,30.6875,-118.6875,107.875,0.996337890625,0.056884765625,0.04638671875,0.04388427734375
246,168072,6.550000190734863,-1.3300000429153442,3.990000009536743,0.0010908307740464807,-0.019634954631328583,0.028361599892377853,32.6875,-118.1875,104.5625,0.99505615234375,0.056640625,0.0634765625,0.05145263671875
246,169087,-0.25999999046325684,0.30000001192092896,-3.3399999141693115,0.015271631069481373,0.05672319978475571,0.0719948336482048,32.1875,-117.1875,104.1875,0.99365234375,0.057373046875,0.068115234375,0.068359375
246,170102,-0.9800000190734863,-0.7099999785423279,-1.659999966621399,-0.029452430084347725,0.030543262138962746,0.038179077208042145,33.0,-114.25,102.5625,0.9920654296875,0.0574951171875,0.06732177734375,0.08941650390625
246,171113,5.980000019073486,-3.6600000858306885,3.6600000858306885,-0.014180799946188927,0.05672319978475571,0.06544984877109528,32.5,-112.875,100.25,0.99090576171875,0.0595703125,0.0657958984375,0.10101318359375
246,172128,0.36000001430511475,-1.840000033378601,0.11999999731779099,0.04036073759198189,0.0010908307740464807,0.0,33.25,-111.5625,101.6875,0.98968505859375,0.0599365234375,0.06951904296875,0.10992431640625
246,173038,5.53000020980835,-0.9800000190734863,2.5999999046325684,0.029452430084347725,0.02508910745382309,0.020725784823298454,33.5625,-110.6875,102.0625,0.98846435546875,0.06060791015625,0.07330322265625,0.11773681640625
246,174059,2.7899999618530273,-0.2199999988079071,-2.1500000953674316,0.010908307507634163,0.03381575271487236,-0.003272492438554764,34.5,-110.5,100.25,0.98681640625,0.06048583984375,0.07952880859375,0.127197265625
246,175075,2.5899999141693115,-0.9599999785423279,-1.0499999523162842,0.0,0.015271631069481373,0.0010908307740464807,34.0,-110.375,98.5,0.9862060546875,0.0587158203125,0.08905029296875,0.12640380859375
246,176089,1.909999966621399,0.7300000190734863,0.14000000059604645,-0.0021816615480929613,0.013089969754219055,-0.021816615015268326,35.5,-109.25,97.875,0.98614501953125,0.05596923828125,0.1007080078125,0.11944580078125
246,177110,1.25,-0.44999998807907104,-0.10999999940395355,0.009817477315664291,-0.0010908307740464807,-0.011999138630926609,34.0625,-109.5,97.1875,0.98687744140625,0.0556640625,0.10467529296875,0.10955810546875
246,178128,0.46000000834465027,-0.1599999964237213,-0.23000000417232513,0.0010908307740464807,-0.0054541537538170815,-0.0010908307740464807,34.0,-109.75,98.25,0.99078369140625,0.04840087890625,0.06591796875,0.10821533203125
246,178954,0.25999999046325684,0.11999999731779099,-0.25999999046325684,0.0,-0.004363323096185923,-0.0010908307740464807,33.25,-109.0,97.5625,0.9912109375,0.05584716796875,0.04986572265625,0.1092529296875
246,180062,0.23999999463558197,-0.019999999552965164,-0.23999999463558197,-0.0010908307740464807,0.0021816615480929613,0.0010908307740464807,34.0,-108.5,98.25,0.99102783203125,0.057373046875,0.04937744140625,0.1102294921875
246,181078,0.17000000178813934,0.009999999776482582,-0.25,0.003272492438554764,0.009817477315664291,0.0,33.5625,-108.5,97.0625,0.99114990234375,0.0582275390625,0.04541015625,0.110595703125
246,182095,0.07999999821186066,-0.05999999865889549,-0.25999999046325684,0.0,-0.008726646192371845,-0.0021816615480929613,33.1875,-109.0,96.6875,0.9913330078125,0.0589599609375,0.0401611328125,0.1103515625
246,183115,0.09000000357627869,0.03999999910593033,-0.25999999046325684,0.003272492438554764,0.010908307507634163,-0.0010908307740464807,32.75,-108.6875,98.6875,0.9913330078125,0.05889892578125,0.0406494140625,0.1103515625
246,184140,0.10000000149011612,-0.09000000357627869,-0.25999999046325684,0.0010908307740464807,-0.006544984877109528,-0.0021816615480929613,33.5,-108.6875,97.1875,0.99127197265625,0.05877685546875,0.04144287109375,0.11041259765625
246,185163,0.18000000715255737,-0.09000000357627869,-0.25,-0.0010908307740464807,-0.009817477315664291,0.0021816615480929613,32.375,-107.875,97.5,0.99139404296875,0.05908203125,0.0386962890625,0.1102294921875
246,186077,0.1599999964237213,0.0,-0.25999999046325684,0.0,0.0021816615480929613,0.0,71.5625,-230.25,197.875,0.99139404296875,0.05908203125,0.03875732421875,0.1102294921875
246,187100,0.1899999976158142,-0.029999999329447746,-0.23999999463558197,-0.0010908307740464807,-0.010908307507634163,0.0021816615480929613,71.1875,-230.6875,199.0625,0.9913330078125,0.0589599609375,0.03961181640625,0.11029052734375
246,188116,0.15000000596046448,-0.019999999552965164,-0.2800000011920929,0.0010908307740464807,0.013089969754219055,-0.0010908307740464807,71.5625,-229.875,198.75,0.9913330078125,0.05889892578125,0.03955078125,0.1107177734375
246,189133,0.18000000715255737,-0.05999999865889549,-0.25,0.0,0.0010908307740464807,0.0010908307740464807,71.1875,-230.25,198.375,0.9913330078125,0.05914306640625,0.03802490234375,0.11090087890625
246,190047,0.05000000074505806,-0.009999999776482582,-0.3100000023841858,0.0010908307740464807,0.008726646192371845,0.0021816615480929613,70.375,-229.875,198.375,0.9913330078125,0.05908203125,0.0377197265625,0.11090087890625
246,191067,0.009999999776482582,-0.019999999552965164,-0.30000001192092896,-0.0010908307740464807,0.0021816615480929613,-0.003272492438554764,71.1875,-230.6875,199.25,0.9913330078125,0.05902099609375,0.03790283203125,0.1109619140625
246,192082,0.03999999910593033,-0.05999999865889549,-0.30000001192092896,0.0010908307740464807,-0.0054541537538170815,0.003272492438554764,71.1875,-230.6875,197.5625,0.9913330078125,0.05902099609375,0.0380859375,0.1109619140625
246,193099,0.009999999776482582,-0.05999999865889549,-0.27000001072883606,-0.0010908307740464807,-0.01745329238474369,0.0010908307740464807,71.875,-230.25,197.6875,0.99139404296875,0.05926513671875,0.03594970703125,0.11083984375
246,194115,0.09000000357627869,-0.029999999329447746,-0.25999999046325684,-0.003272492438554764,0.0010908307740464807,-0.0010908307740464807,71.1875,-229.875,199.25,0.9913330078125,0.0589599609375,0.03839111328125,0.1109619140625
246,194991,0.10999999940395355,-0.05999999865889549,-0.27000001072883606,0.0010908307740464807,0.008726646192371845,-0.0010908307740464807,72.5625,-230.0,198.875,0.9913330078125,0.0589599609375,0.03851318359375,0.1109619140625
246,196051,0.0,-0.03999999910593033,-0.2800000011920929,0.003272492438554764,0.0021816615480929613,0.0021816615480929613,72.25,-231.0625,198.5,0.9913330078125,0.0589599609375,0.038818359375,0.1109619140625
246,197064,0.0,-0.05000000074505806,-0.27000001072883606,-0.0010908307740464807,-0.003272492438554764,0.0010908307740464807,71.875,-231.0625,198.5,0.9913330078125,0.0589599609375,0.03839111328125,0.1109619140625
246,198079,-0.009999999776482582,-0.03999999910593033,-0.2800000011920929,0.0,0.004363323096185923,-0.0010908307740464807,71.875,-230.25,198.875,0.9913330078125,0.0589599609375,0.03839111328125,0.1109619140625
246,199098,0.009999999776482582,-0.019999999552965164,-0.25999999046325684,-0.0021816615480929613,-0.0054541537538170815,0.0021816615480929613,71.5625,-230.25,198.375,0.9913330078125,0.0589599609375,0.03839111328125,0.1109619140625
246,200114,-0.009999999776482582,-0.03999999910593033,-0.23000000417232513,-0.0010908307740464807,0.0054541537538170815,0.0,71.5625,-230.6875,199.25,0.9913330078125,0.05902099609375,0.038330078125,0.1109619140625
246,201135,0.0,-0.10999999940395355,-0.27000001072883606,-0.0010908307740464807,-0.008726646192371845,-0.0010908307740464807,70.75,-230.25,199.5625,0.99139404296875,0.0587158203125,0.03680419921875,0.11083984375
246,202049,0.0,-0.05999999865889549,-0.25,-0.0010908307740464807,0.004363323096185923,-0.0021816615480929613,72.25,-231.0625,199.1875,0.99139404296875,0.05926513671875,0.03680419921875,0.11083984375
246,203064,0.009999999776482582,0.05999999865889549,-0.30000001192092896,-0.0021816615480929613,-0.003272492438554764,0.0010908307740464807,42.5625,-138.6875,120.5625,0.9915771484375,0.05963134765625,0.03204345703125,0.11053466796875
246,204078,-0.07999999821186066,-0.05000000074505806,-0.27000001072883606,0.0010908307740464807,-0.0010908307740464807,0.0,43.1875,-138.6875,119.25,0.99169921875,0.0601806640625,0.02703857421875,0.1102294921875
246,205099,-0.14000000059604645,-0.07999999821186066,-0.23000000417232513,-0.0010908307740464807,-0.003272492438554764,0.0021816615480929613,43.1875,-139.0625,119.25,0.9915771484375,0.05975341796875,0.03240966796875,0.11041259765625
246,206000,-0.14000000059604645,-0.029999999329447746,-0.25,0.0,0.008726646192371845,-0.0021816615480929613,43.1875,-138.25,118.875,0.9915771484375,0.05950927734375,0.03265380859375,0.1102294921875
246,206974,-0.07000000029802322,-0.029999999329447746,-0.23999999463558197,0.0,0.010908307507634163,-0.0021816615480929613,43.5625,-139.75,119.6875,0.9915771484375,0.05950927734375,0.03253173828125,0.11016845703125
246,208053,-0.09000000357627869,-0.05000000074505806,-0.3100000023841858,0.0010908307740464807,0.0021816615480929613,-0.0021816615480929613,43.1875,-139.0625,120.5625,0.9915771484375,0.0594482421875,0.0333251953125,0.1102294921875
246,209069,-0.07000000029802322,0.019999999552965164,-0.28999999165534973,-0.0010908307740464807,0.0,0.0,42.875,-139.0625,119.6875,0.9915771484375,0.0594482421875,0.0333251953125,0.1102294921875
246,210088,-0.10000000149011612,-0.029999999329447746,-0.2800000011920929,-0.0021816615480929613,0.0054541537538170815,-0.0021816615480929613,42.5,-139.5,120.875,0.9915771484375,0.0594482421875,0.0333251953125,0.1102294921875
246,211102,-0.12999999523162842,0.029999999329447746,-0.30000001192092896,0.0,-0.006544984877109528,0.0010908307740464807,43.5625,-139.5,118.5625,0.9915771484375,0.0594482421875,0.03302001953125,0.1102294921875
246,212122,-0.11999999731779099,0.11999999731779099,-0.23999999463558197,0.0,-0.0021816615480929613,-0.0010908307740464807,43.1875,-139.0625,119.375,0.9915771484375,0.05902099609375,0.0338134765625,0.11016845703125
246,213134,-0.05000000074505806,-0.09000000357627869,-0.25999999046325684,-0.0010908307740464807,0.015271631069481373,-0.0021816615480929613,42.875,-139.0625,119.6875,0.991455078125,0.0584716796875,0.03790283203125,0.1102294921875
246,214055,0.07999999821186066,-0.10999999940395355,-0.25999999046325684,-0.003272492438554764,0.008726646192371845,0.0,43.1875,-139.0625,120.0625,0.991455078125,0.05841064453125,0.0386962890625,0.1102294921875
