header,quatW,quatX,quatY,quatZ,magX,magY,magZ
240,0.99786376953125,0.058837890625,0.0260009765625,0.01336669921875,60.1875,-404.375,175.6875
240,0.99786376953125,0.058837890625,0.0260009765625,0.01336669921875,59.0625,-404.375,176.0
240,0.99786376953125,0.058837890625,0.0260009765625,0.01336669921875,60.5625,-405.5,176.75
240,0.99786376953125,0.058837890625,0.02569580078125,0.01336669921875,59.0625,-404.75,176.375
240,0.99786376953125,0.058837890625,0.025634765625,0.01336669921875,58.75,-405.5,176.375
240,0.99786376953125,0.05889892578125,0.0235595703125,0.0135498046875,60.1875,-405.0625,176.375
240,0.9979248046875,0.0589599609375,0.0230712890625,0.0135498046875,59.75,-404.75,175.1875
240,0.9979248046875,0.0589599609375,0.0230712890625,0.0135498046875,60.5625,-405.5,175.5625
240,0.9979248046875,0.0589599609375,0.0230712890625,0.0135498046875,59.5,-405.0625,175.5625
240,0.9979248046875,0.05859375,0.023193359375,0.01361083984375,60.1875,-404.375,176.75
240,0.99786376953125,0.05938720703125,0.02276611328125,0.01361083984375,59.75,-405.5,175.875
240,0.9979248046875,0.05914306640625,0.022216796875,0.013671875,59.0625,-404.75,177.0625
240,0.9979248046875,0.05914306640625,0.02215576171875,0.013671875,59.75,-404.0,176.6875
240,0.9979248046875,0.05914306640625,0.02215576171875,0.013671875,59.75,-404.75,176.5625
240,0.9979248046875,0.05914306640625,0.02215576171875,0.013671875,60.1875,-405.0625,174.5625
240,0.9979248046875,0.05914306640625,0.02227783203125,0.013671875,60.1875,-405.0625,176.1875
240,0.9979248046875,0.05914306640625,0.02197265625,0.013671875,59.375,-405.0625,176.5625
240,0.9979248046875,0.058837890625,0.0224609375,0.013671875,60.1875,-404.6875,177.375
240,0.9979248046875,0.058837890625,0.02252197265625,0.01361083984375,59.375,-404.6875,177.75
240,0.9979248046875,0.0589599609375,0.022216796875,0.01361083984375,58.75,-404.6875,176.1875
240,0.99798583984375,0.0582275390625,0.02239990234375,0.01361083984375,60.1875,-405.0625,175.375
240,0.99786376953125,0.05828857421875,0.02496337890625,0.01373291015625,58.75,-404.375,176.25
240,0.9979248046875,0.058349609375,0.0230712890625,0.0137939453125,60.5625,-405.375,177.375
240,0.9979248046875,0.05853271484375,0.02386474609375,0.01385498046875,60.1875,-404.75,176.6875
240,0.9979248046875,0.05853271484375,0.02386474609375,0.01385498046875,59.5,-404.75,176.25
240,0.9979248046875,0.05853271484375,0.02386474609375,0.01385498046875,60.5625,-405.5,175.1875
240,0.9979248046875,0.05853271484375,0.0235595703125,0.01385498046875,59.5,-404.375,175.875
240,0.9979248046875,0.05853271484375,0.02362060546875,0.01385498046875,60.5625,-405.0625,176.375
240,0.9979248046875,0.05853271484375,0.02386474609375,0.01385498046875,60.1875,-404.375,176.375
240,0.9979248046875,0.05853271484375,0.02386474609375,0.01385498046875,59.75,-404.75,176.25
240,0.9979248046875,0.05853271484375,0.0242919921875,0.013916015625,59.5,-405.0625,175.5625
240,0.99786376953125,0.05853271484375,0.024658203125,0.013916015625,59.75,-405.0625,175.25
240,0.99786376953125,0.05853271484375,0.02508544921875,0.013916015625,60.1875,-405.0625,177.25
240,0.99786376953125,0.05853271484375,0.02508544921875,0.013916015625,59.5,-404.75,176.875
240,0.99786376953125,0.05853271484375,0.02508544921875,0.013916015625,60.1875,-405.875,177.25
240,0.99786376953125,0.05853271484375,0.02508544921875,0.013916015625,59.5,-404.75,176.5625
240,0.99786376953125,0.05853271484375,0.024658203125,0.013916015625,59.0625,-404.75,176.5625
240,0.99786376953125,0.05950927734375,0.02392578125,0.01397705078125,59.875,-404.75,176.1875
240,0.99786376953125,0.0595703125,0.02313232421875,0.0140380859375,60.5625,-404.375,175.75
240,0.9979248046875,0.0589599609375,0.0216064453125,0.01397705078125,59.875,-405.1875,177.25
240,0.99798583984375,0.05828857421875,0.01983642578125,0.0140380859375,59.0625,-404.75,176.875
240,0.99798583984375,0.0584716796875,0.0196533203125,0.01409912109375,58.75,-405.1875,176.5625
240,0.99798583984375,0.0584716796875,0.0196533203125,0.01409912109375,59.0625,-404.5,177.375
240,0.99798583984375,0.0584716796875,0.0196533203125,0.01409912109375,59.875,-404.75,176.5625
240,0.99798583984375,0.0584716796875,0.019775390625,0.01409912109375,60.5625,-404.375,175.75
240,0.99798583984375,0.0584716796875,0.01953125,0.01409912109375,59.875,-404.875,176.5625
240,0.99798583984375,0.0584716796875,0.01953125,0.01409912109375,59.0625,-404.5,177.0625
240,0.99798583984375,0.0584716796875,0.01953125,0.01409912109375,59.5,-405.5625,176.5625
240,0.99798583984375,0.0584716796875,0.01953125,0.01409912109375,59.0625,-404.5,176.5625
240,0.99798583984375,0.0584716796875,0.01953125,0.01409912109375,59.875,-405.25,176.25
240,0.99798583984375,0.0584716796875,0.01947021484375,0.01409912109375,59.875,-405.1875,178.1875
240,0.99798583984375,0.0584716796875,0.01947021484375,0.01409912109375,59.5,-404.0625,176.5625
240,0.9979248046875,0.05841064453125,0.02252197265625,0.0142822265625,59.0625,-405.1875,176.5625
240,0.9979248046875,0.05841064453125,0.0224609375,0.0142822265625,59.875,-405.1875,176.25
240,0.9979248046875,0.05841064453125,0.0224609375,0.0142822265625,60.1875,-405.1875,177.0
240,0.9979248046875,0.05841064453125,0.02197265625,0.0142822265625,60.1875,-405.1875,177.0
240,0.9979248046875,0.05853271484375,0.02154541015625,0.01434326171875,59.0625,-404.375,176.25
240,0.9979248046875,0.05853271484375,0.0228271484375,0.014404296875,60.1875,-405.1875,177.0
240,0.9979248046875,0.05853271484375,0.02276611328125,0.014404296875,59.0625,-404.75,177.0
240,0.9979248046875,0.05853271484375,0.0228271484375,0.014404296875,59.0625,-404.75,177.375
240,0.9979248046875,0.05853271484375,0.0228271484375,0.014404296875,58.75,-404.0625,176.875
240,0.99786376953125,0.0584716796875,0.025634765625,0.01458740234375,59.5,-404.75,175.375
240,0.99786376953125,0.0584716796875,0.025634765625,0.01458740234375,59.875,-405.1875,176.5
240,0.99786376953125,0.0584716796875,0.0242919921875,0.0145263671875,59.0625,-404.375,177.25
240,0.9979248046875,0.05853271484375,0.0233154296875,0.01446533203125,59.5,-405.5625,177.25
240,0.9979248046875,0.05853271484375,0.023193359375,0.01446533203125,59.5,-404.75,176.1875
240,0.99798583984375,0.05828857421875,0.0196533203125,0.014404296875,60.1875,-405.1875,176.1875
240,0.99798583984375,0.05828857421875,0.01953125,0.014404296875,59.0625,-404.0625,176.0625
240,0.99798583984375,0.0584716796875,0.0194091796875,0.014404296875,59.5,-405.875,175.25
240,0.99798583984375,0.0584716796875,0.01910400390625,0.014404296875,60.1875,-405.0625,176.0625
240,0.998046875,0.0582275390625,0.01904296875,0.014404296875,59.5,-405.0625,177.1875
240,0.998046875,0.05828857421875,0.01812744140625,0.01446533203125,59.5,-405.0625,176.875
240,0.99798583984375,0.058349609375,0.0205078125,0.01470947265625,36.875,-246.5625,107.5625
240,0.9979248046875,0.0582275390625,0.0218505859375,0.0147705078125,36.1875,-247.25,107.5625
240,0.9979248046875,0.0582275390625,0.02203369140625,0.0147705078125,35.75,-247.6875,107.5625
240,0.9979248046875,0.0582275390625,0.02252197265625,0.01483154296875,36.1875,-247.25,107.5625
240,0.9979248046875,0.05841064453125,0.02227783203125,0.014892578125,36.5625,-247.25,106.875
240,0.99798583984375,0.058349609375,0.02081298828125,0.0150146484375,36.1875,-247.0,107.6875
240,0.99798583984375,0.058349609375,0.02081298828125,0.0150146484375,36.875,-247.0,108.0625
240,0.99798583984375,0.058349609375,0.02099609375,0.0150146484375,36.5625,-248.0625,106.875
240,0.99798583984375,0.058349609375,0.02099609375,0.0150146484375,36.1875,-246.5625,107.375
240,0.99798583984375,0.058349609375,0.02099609375,0.0150146484375,35.5,-247.0,108.1875
240,0.998046875,0.058349609375,0.0174560546875,0.01483154296875,35.75,-247.75,107.0625
240,0.998046875,0.0584716796875,0.0169677734375,0.014892578125,35.75,-247.0625,107.5
240,0.99810791015625,0.05853271484375,0.01416015625,0.01470947265625,35.75,-247.0625,107.5
240,0.998046875,0.05853271484375,0.0142822265625,0.01470947265625,35.75,-247.5,107.875
240,0.998046875,0.05853271484375,0.0142822265625,0.01470947265625,36.1875,-247.5,107.875
240,0.998046875,0.05853271484375,0.0142822265625,0.01470947265625,35.75,-247.0625,107.5
240,0.998046875,0.05853271484375,0.0142822265625,0.01470947265625,36.1875,-246.6875,108.1875
240,0.998046875,0.0584716796875,0.01495361328125,0.01470947265625,35.75,-247.0625,107.5
240,0.998046875,0.0584716796875,0.01495361328125,0.01470947265625,35.75,-247.5,108.1875
240,0.998046875,0.05865478515625,0.01507568359375,0.01470947265625,35.5,-247.5,107.875
240,0.998046875,0.05902099609375,0.01507568359375,0.01470947265625,59.875,-405.5625,176.25
240,0.998046875,0.0589599609375,0.0147705078125,0.01470947265625,59.0625,-405.1875,176.5625
240,0.998046875,0.0589599609375,0.014404296875,0.0146484375,59.5,-404.875,177.375
240,0.99798583984375,0.05938720703125,0.01495361328125,0.01470947265625,58.375,-405.25,177.375
240,0.998046875,0.0592041015625,0.01507568359375,0.01470947265625,59.5,-404.0625,177.375
240,0.998046875,0.05859375,0.015380859375,0.01470947265625,59.5,-405.5625,176.25
240,0.998046875,0.05938720703125,0.01397705078125,0.0146484375,59.0625,-404.875,175.875
240,0.998046875,0.059326171875,0.013671875,0.0146484375,58.75,-405.25,178.25
240,0.998046875,0.059326171875,0.01361083984375,0.01470947265625,58.75,-404.875,177.0625
240,0.998046875,0.059326171875,0.013671875,0.01470947265625,58.75,-404.875,178.25
240,0.99798583984375,0.05926513671875,0.01556396484375,0.0147705078125,59.0625,-404.5,176.25
240,0.998046875,0.0592041015625,0.0146484375,0.0147705078125,59.0625,-405.25,175.5625
240,0.998046875,0.0594482421875,0.01422119140625,0.01470947265625,36.0,-244.875,107.375
240,0.998046875,0.0596923828125,0.0125732421875,0.01483154296875,36.25,-243.5625,107.1875
240,0.998046875,0.0595703125,0.0128173828125,0.01483154296875,35.875,-243.1875,107.0625
240,0.99798583984375,0.05963134765625,0.01470947265625,0.0147705078125,35.875,-244.375,106.0625
240,0.99798583984375,0.05963134765625,0.01495361328125,0.0147705078125,35.5,-243.5625,107.5625
240,0.99798583984375,0.05963134765625,0.01470947265625,0.0147705078125,35.5,-243.1875,106.75
240,0.99798583984375,0.05963134765625,0.0145263671875,0.01470947265625,35.875,-244.25,107.0625
240,0.99798583984375,0.05963134765625,0.0145263671875,0.01470947265625,36.25,-245.375,106.375
240,0.99798583984375,0.05963134765625,0.0145263671875,0.01470947265625,35.5,-244.0,106.25
240,0.99798583984375,0.05963134765625,0.01409912109375,0.01470947265625,36.25,-243.5625,107.0625
240,0.99798583984375,0.05963134765625,0.01409912109375,0.01470947265625,34.375,-243.5625,106.25
240,0.99798583984375,0.0595703125,0.0159912109375,0.01483154296875,35.5,-244.25,108.25
240,0.99798583984375,0.05926513671875,0.01556396484375,0.01470947265625,35.5,-243.875,105.5625
240,0.99798583984375,0.05926513671875,0.01556396484375,0.01470947265625,35.875,-244.25,107.5
240,0.99798583984375,0.05926513671875,0.0155029296875,0.01470947265625,35.1875,-243.875,105.5625
240,0.99798583984375,0.05926513671875,0.015869140625,0.01470947265625,35.875,-245.0,107.5
240,0.99798583984375,0.05926513671875,0.015869140625,0.01470947265625,35.1875,-244.25,106.25
240,0.99798583984375,0.05926513671875,0.01580810546875,0.01470947265625,36.25,-244.375,107.0625
240,0.99798583984375,0.05926513671875,0.01580810546875,0.01470947265625,36.6875,-243.875,105.5625
240,0.99798583984375,0.05914306640625,0.01666259765625,0.0146484375,35.875,-244.375,107.0625
240,0.99798583984375,0.05908203125,0.0169677734375,0.0146484375,36.25,-244.0,106.75
240,0.99798583984375,0.05889892578125,0.0174560546875,0.0145263671875,37.0,-244.375,107.1875
240,0.99798583984375,0.05889892578125,0.01727294921875,0.0145263671875,37.0,-244.6875,107.25
240,0.99798583984375,0.0587158203125,0.01806640625,0.0145263671875,37.0,-242.875,106.875
240,0.99798583984375,0.05853271484375,0.01904296875,0.014404296875,36.6875,-244.6875,106.5
240,0.99798583984375,0.05853271484375,0.0191650390625,0.01446533203125,36.25,-244.375,106.5
240,0.99798583984375,0.05853271484375,0.01910400390625,0.014404296875,35.875,-244.375,106.0625
240,0.99798583984375,0.05853271484375,0.01910400390625,0.014404296875,36.6875,-243.5625,107.25
240,0.99798583984375,0.05853271484375,0.01898193359375,0.014404296875,59.875,-405.5625,176.0
240,0.99798583984375,0.05853271484375,0.01898193359375,0.014404296875,59.0625,-404.5625,177.5625
240,0.99798583984375,0.05853271484375,0.0189208984375,0.014404296875,59.0625,-404.875,176.375
240,0.99798583984375,0.05853271484375,0.01885986328125,0.014404296875,59.875,-405.25,177.25
240,0.99798583984375,0.05853271484375,0.01824951171875,0.014404296875,58.75,-404.875,177.1875
240,0.99798583984375,0.05853271484375,0.0181884765625,0.014404296875,59.0625,-405.25,177.1875
240,0.99798583984375,0.0584716796875,0.019775390625,0.0142822265625,60.5625,-404.875,176.375
240,0.99798583984375,0.0584716796875,0.019287109375,0.0142822265625,59.5,-404.5,176.75
240,0.99798583984375,0.0584716796875,0.01934814453125,0.0142822265625,59.5,-404.875,176.6875
240,0.99798583984375,0.0584716796875,0.01934814453125,0.0142822265625,60.25,-404.875,176.0
240,0.99798583984375,0.0584716796875,0.01947021484375,0.0142822265625,60.875,-404.5,176.25
240,0.99798583984375,0.0584716796875,0.01947021484375,0.0142822265625,59.875,-405.25,176.6875
240,0.99798583984375,0.0584716796875,0.01947021484375,0.0142822265625,60.25,-405.25,176.25
240,0.99798583984375,0.0584716796875,0.01959228515625,0.0142822265625,59.875,-404.5,175.875
240,0.99798583984375,0.0584716796875,0.01959228515625,0.0142822265625,59.0625,-405.5625,176.6875
240,0.99798583984375,0.0584716796875,0.01947021484375,0.0142822265625,59.875,-404.875,176.25
240,0.99798583984375,0.0584716796875,0.01947021484375,0.0142822265625,59.875,-404.875,176.6875
240,0.99798583984375,0.0584716796875,0.0194091796875,0.0142822265625,60.5625,-404.75,175.0625
240,0.99798583984375,0.0584716796875,0.02001953125,0.0142822265625,58.75,-404.5,176.6875
240,0.99798583984375,0.05841064453125,0.020751953125,0.01434326171875,59.5,-404.5,176.25
240,0.9979248046875,0.05841064453125,0.02325439453125,0.01446533203125,59.875,-404.75,176.5625
240,0.9979248046875,0.058349609375,0.0228271484375,0.0145263671875,60.5625,-404.75,177.375
240,0.9979248046875,0.058349609375,0.022705078125,0.0145263671875,60.1875,-404.375,176.5625
240,0.9979248046875,0.058349609375,0.02276611328125,0.0145263671875,60.875,-404.75,175.75
240,0.9979248046875,0.058349609375,0.02276611328125,0.0145263671875,60.5625,-405.1875,176.5625
240,0.9979248046875,0.058349609375,0.02276611328125,0.0145263671875,59.5,-405.1875,176.5625
240,0.9979248046875,0.058349609375,0.02349853515625,0.0145263671875,59.5,-404.375,175.75
240,0.9979248046875,0.058349609375,0.02349853515625,0.0145263671875,59.0625,-404.0625,176.875
240,0.9979248046875,0.058349609375,0.02337646484375,0.0145263671875,59.0625,-405.0625,177.1875
240,0.9979248046875,0.058349609375,0.0233154296875,0.0145263671875,59.0625,-405.0625,176.75
240,0.9979248046875,0.058349609375,0.02349853515625,0.0145263671875,59.5,-405.5,176.375
240,0.9979248046875,0.058349609375,0.0235595703125,0.0145263671875,59.0625,-404.0,177.0625
240,0.99786376953125,0.058349609375,0.0252685546875,0.0146484375,36.1875,-244.6875,105.1875
240,0.9979248046875,0.058349609375,0.0234375,0.0147705078125,35.75,-244.6875,107.375
240,0.9979248046875,0.05816650390625,0.02215576171875,0.01495361328125,36.5,-244.6875,106.5625
240,0.9979248046875,0.05816650390625,0.022705078125,0.0150146484375,36.0625,-244.0,106.1875
240,0.99786376953125,0.05810546875,0.0250244140625,0.01513671875,35.75,-244.6875,106.5625
240,0.99786376953125,0.05810546875,0.0250244140625,0.01513671875,36.875,-244.0,105.75
240,0.9979248046875,0.05816650390625,0.02362060546875,0.01507568359375,36.5,-244.6875,105.375
240,0.9979248046875,0.05816650390625,0.02362060546875,0.01507568359375,36.0625,-245.0,106.875
240,0.9979248046875,0.05816650390625,0.02386474609375,0.01507568359375,36.875,-245.0,106.5
240,0.9979248046875,0.05816650390625,0.02392578125,0.01507568359375,59.0625,-405.0,176.75
240,0.9979248046875,0.05816650390625,0.0240478515625,0.01507568359375,59.75,-404.5625,177.0625
240,0.9979248046875,0.05816650390625,0.02392578125,0.01507568359375,58.6875,-404.5625,175.75
240,0.9979248046875,0.05816650390625,0.02203369140625,0.015380859375,59.375,-404.1875,176.5625
240,0.99798583984375,0.0582275390625,0.02117919921875,0.01531982421875,60.1875,-404.875,176.0625
240,0.9979248046875,0.05816650390625,0.02215576171875,0.015380859375,60.1875,-404.875,175.25
240,0.99798583984375,0.05810546875,0.02081298828125,0.0155029296875,59.375,-405.25,176.75
240,0.99798583984375,0.058349609375,0.02044677734375,0.0155029296875,59.75,-404.5,176.75
240,0.99798583984375,0.058349609375,0.02044677734375,0.0155029296875,59.75,-404.5,176.25
240,0.9979248046875,0.05828857421875,0.02276611328125,0.01568603515625,36.1875,-244.5,106.6875
240,0.99798583984375,0.05853271484375,0.01971435546875,0.01568603515625,36.5625,-244.875,107.375
240,0.9979248046875,0.05859375,0.02239990234375,0.01611328125,35.5625,-244.25,105.875
240,0.99786376953125,0.05889892578125,0.0220947265625,0.01690673828125,35.5625,-244.875,106.375
240,0.9979248046875,0.05859375,0.0216064453125,0.01715087890625,36.375,-243.75,106.875
240,0.9979248046875,0.05859375,0.0216064453125,0.01715087890625,34.875,-244.1875,106.0625
240,0.9979248046875,0.05859375,0.0216064453125,0.01715087890625,35.5625,-243.375,105.25
240,0.9979248046875,0.05859375,0.02154541015625,0.01715087890625,35.5625,-244.1875,106.875
240,0.9979248046875,0.05841064453125,0.021240234375,0.01715087890625,35.25,-243.75,106.0625
240,0.99798583984375,0.0579833984375,0.01904296875,0.017333984375,35.25,-244.1875,106.375
240,0.99798583984375,0.0579833984375,0.01861572265625,0.01727294921875,35.25,-243.75,107.6875
240,0.99798583984375,0.05810546875,0.01763916015625,0.017333984375,34.875,-243.375,107.25
240,0.99798583984375,0.0584716796875,0.01739501953125,0.01751708984375,34.875,-243.75,106.5
240,0.998046875,0.058349609375,0.013916015625,0.017333984375,35.25,-243.75,105.25
240,0.998046875,0.0582275390625,0.01397705078125,0.017333984375,34.875,-244.875,105.75
240,0.998046875,0.05804443359375,0.01397705078125,0.017333984375,34.875,-243.375,106.375
240,0.998046875,0.05804443359375,0.013916015625,0.017333984375,35.25,-244.1875,106.0625
240,0.998046875,0.05804443359375,0.013671875,0.01727294921875,35.5625,-244.5625,105.6875
240,0.998046875,0.05804443359375,0.014404296875,0.017333984375,34.875,-244.1875,105.5625
240,0.998046875,0.05804443359375,0.01397705078125,0.017333984375,35.5625,-244.1875,105.5625
240,0.998046875,0.05804443359375,0.01397705078125,0.017333984375,35.25,-243.75,106.0
240,0.99810791015625,0.05810546875,0.01251220703125,0.0172119140625,35.5625,-244.1875,106.375
240,0.99810791015625,0.05810546875,0.0120849609375,0.0172119140625,36.0,-244.1875,105.5625
240,0.99810791015625,0.05810546875,0.01202392578125,0.0172119140625,35.25,-243.75,106.0625
240,0.99810791015625,0.05810546875,0.01202392578125,0.0172119140625,36.0,-244.5,105.5625
240,0.99810791015625,0.05810546875,0.01202392578125,0.0172119140625,34.875,-244.1875,107.0625
240,0.99810791015625,0.057861328125,0.01324462890625,0.01727294921875,34.5,-244.1875,105.5625
240,0.99810791015625,0.057861328125,0.01324462890625,0.01727294921875,35.5625,-245.25,106.0625
240,0.99810791015625,0.05780029296875,0.01318359375,0.01727294921875,35.25,-244.5625,106.75
240,0.99810791015625,0.05792236328125,0.01324462890625,0.01727294921875,35.25,-244.5625,106.75
240,0.998046875,0.0577392578125,0.01458740234375,0.01739501953125,60.1875,-404.375,176.875
240,0.998046875,0.05804443359375,0.01422119140625,0.01727294921875,59.0625,-405.5625,175.75
240,0.998046875,0.0579833984375,0.01422119140625,0.01727294921875,59.75,-405.1875,176.0625
240,0.998046875,0.0579833984375,0.01470947265625,0.017333984375,59.375,-404.75,176.0625
240,0.998046875,0.05792236328125,0.01605224609375,0.01739501953125,60.1875,-405.1875,177.25
240,0.998046875,0.05792236328125,0.01605224609375,0.01739501953125,59.0625,-404.75,176.0625
240,0.998046875,0.05792236328125,0.0159912109375,0.01739501953125,59.375,-405.1875,175.75
240,0.998046875,0.05792236328125,0.016845703125,0.0174560546875,59.375,-405.1875,177.25
240,0.99798583984375,0.05792236328125,0.01763916015625,0.017578125,59.0625,-405.1875,176.0625
240,0.9979248046875,0.05816650390625,0.02099609375,0.017822265625,60.5,-405.1875,176.5
240,0.9979248046875,0.05810546875,0.02044677734375,0.017822265625,60.1875,-405.875,177.25
240,0.9979248046875,0.05810546875,0.0203857421875,0.017822265625,59.0625,-405.875,175.6875
240,0.99798583984375,0.05816650390625,0.01953125,0.01776123046875,59.0625,-405.0625,176.75
240,0.9979248046875,0.05810546875,0.02081298828125,0.017822265625,59.0625,-405.5,176.75
240,0.998046875,0.0582275390625,0.015869140625,0.017578125,35.875,-244.75,106.5
240,0.99798583984375,0.05816650390625,0.01727294921875,0.01763916015625,36.1875,-244.75,106.875
240,0.99798583984375,0.05816650390625,0.01953125,0.01776123046875,36.1875,-245.1875,106.5
240,0.99798583984375,0.05816650390625,0.0186767578125,0.01806640625,34.75,-243.875,106.75
240,0.99798583984375,0.0582275390625,0.01666259765625,0.01812744140625,36.25,-243.875,106.0625
240,0.99798583984375,0.05816650390625,0.01885986328125,0.01837158203125,36.25,-243.75,104.875
240,0.99798583984375,0.05816650390625,0.01885986328125,0.01837158203125,35.875,-244.1875,105.5625
240,0.9979248046875,0.05810546875,0.0208740234375,0.01849365234375,35.5625,-243.75,105.1875
240,0.99798583984375,0.0582275390625,0.01678466796875,0.01873779296875,35.1875,-244.1875,105.1875
240,0.998046875,0.05804443359375,0.01544189453125,0.01885986328125,35.1875,-243.5,104.75
240,0.998046875,0.05810546875,0.01318359375,0.018798828125,35.5625,-243.75,105.5
240,0.99810791015625,0.05718994140625,0.01434326171875,0.0189208984375,35.5,-244.5,106.0
240,0.99810791015625,0.05645751953125,0.0142822265625,0.01904296875,35.5,-244.75,106.1875
240,0.998046875,0.05718994140625,0.01507568359375,0.0191650390625,34.6875,-244.75,105.25
240,0.998046875,0.0576171875,0.013427734375,0.01922607421875,35.5,-243.6875,106.5
240,0.998046875,0.0576171875,0.01336669921875,0.01922607421875,35.0625,-243.25,104.0625
240,0.998046875,0.0576171875,0.013427734375,0.01922607421875,36.1875,-244.0,104.875
240,0.998046875,0.0576171875,0.01348876953125,0.01922607421875,34.25,-244.6875,105.1875
240,0.998046875,0.0576171875,0.0135498046875,0.01922607421875,35.0625,-245.0625,104.5
240,0.998046875,0.05780029296875,0.01214599609375,0.01910400390625,34.6875,-244.375,105.1875
240,0.998046875,0.057861328125,0.01220703125,0.01910400390625,35.5,-244.0,104.5
240,0.998046875,0.05810546875,0.0107421875,0.0189208984375,35.25,-243.6875,104.75
240,0.99810791015625,0.05816650390625,0.00775146484375,0.01873779296875,34.5,-244.75,106.25
240,0.998046875,0.0584716796875,0.0087890625,0.01861572265625,35.5625,-244.375,104.25
240,0.99810791015625,0.05853271484375,0.00677490234375,0.01849365234375,34.875,-244.75,104.375
240,0.998046875,0.0584716796875,0.00933837890625,0.01861572265625,35.25,-243.375,104.75
240,0.998046875,0.0584716796875,0.00885009765625,0.01861572265625,34.5,-244.0625,105.0625
240,0.998046875,0.0582275390625,0.01092529296875,0.0185546875,59.0625,-406.1875,176.0625
240,0.99810791015625,0.0579833984375,0.0115966796875,0.0184326171875,58.6875,-406.0625,174.5625
240,0.998046875,0.05804443359375,0.01239013671875,0.01837158203125,58.6875,-406.1875,176.0625
240,0.998046875,0.05816650390625,0.01263427734375,0.01837158203125,59.0625,-405.75,175.375
240,0.998046875,0.0584716796875,0.01300048828125,0.018310546875,59.375,-406.1875,176.5625
240,0.998046875,0.05841064453125,0.01275634765625,0.018310546875,58.6875,-404.6875,175.75
240,0.998046875,0.05841064453125,0.01300048828125,0.018310546875,58.6875,-405.75,175.375
240,0.99798583984375,0.05841064453125,0.01519775390625,0.0184326171875,59.0625,-406.5625,175.5
240,0.99798583984375,0.058349609375,0.015625,0.01849365234375,59.0625,-406.1875,175.1875
240,0.99798583984375,0.058349609375,0.0152587890625,0.0184326171875,59.0625,-406.5625,175.5625
240,0.99798583984375,0.05853271484375,0.0166015625,0.01849365234375,59.375,-406.25,176.375
240,0.99798583984375,0.0584716796875,0.01513671875,0.0184326171875,59.0625,-405.1875,176.0625
240,0.99786376953125,0.05999755859375,0.01702880859375,0.01861572265625,35.75,-247.375,107.375
240,0.9979248046875,0.059326171875,0.0167236328125,0.018798828125,36.875,-245.25,106.75
240,0.998046875,0.0570068359375,0.015625,0.01934814453125,35.75,-244.25,106.0
240,0.998046875,0.05731201171875,0.01416015625,0.01934814453125,35.75,-244.25,105.25
240,0.998046875,0.0579833984375,0.01324462890625,0.01922607421875,35.0625,-244.25,106.5
240,0.99798583984375,0.05889892578125,0.01434326171875,0.01898193359375,35.75,-244.25,105.25
240,0.9979248046875,0.059326171875,0.016845703125,0.0189208984375,35.875,-244.25,105.5625
240,0.9979248046875,0.05938720703125,0.0152587890625,0.018798828125,35.1875,-244.0,106.375
240,0.9979248046875,0.05938720703125,0.01519775390625,0.018798828125,36.25,-244.6875,105.6875
240,0.9979248046875,0.05938720703125,0.01483154296875,0.018798828125,34.75,-243.5625,106.75
240,0.9979248046875,0.05938720703125,0.0162353515625,0.01885986328125,35.5,-244.0,106.75
240,0.99798583984375,0.0594482421875,0.0106201171875,0.0185546875,34.0,-244.1875,106.5
240,0.99798583984375,0.0594482421875,0.01214599609375,0.01861572265625,35.1875,-243.875,106.0
240,0.99798583984375,0.0594482421875,0.0125732421875,0.0186767578125,34.375,-244.1875,105.5625
240,0.99798583984375,0.0594482421875,0.0125732421875,0.0186767578125,34.75,-243.75,106.6875
240,0.99798583984375,0.05938720703125,0.01263427734375,0.0186767578125,35.5,-244.5625,106.1875
240,0.99798583984375,0.05938720703125,0.0126953125,0.01861572265625,34.75,-244.1875,105.75
240,0.99798583984375,0.05938720703125,0.01226806640625,0.0186767578125,34.75,-244.1875,105.75
240,0.99798583984375,0.05950927734375,0.01153564453125,0.0185546875,34.375,-244.5625,105.75
240,0.99798583984375,0.05950927734375,0.01153564453125,0.0185546875,35.1875,-243.375,107.25
240,0.99798583984375,0.05950927734375,0.01153564453125,0.0185546875,35.1875,-244.5625,106.0625
240,0.99798583984375,0.05950927734375,0.01177978515625,0.0185546875,35.5,-244.5,106.5
240,0.99798583984375,0.05950927734375,0.013671875,0.0186767578125,35.875,-244.5,107.1875
240,0.9979248046875,0.05938720703125,0.01495361328125,0.01873779296875,35.5,-244.5,106.5
240,0.9979248046875,0.05938720703125,0.015380859375,0.018798828125,35.5,-244.5,105.25
240,0.9979248046875,0.05938720703125,0.01531982421875,0.018798828125,36.1875,-244.0625,106.0625
240,0.9979248046875,0.05938720703125,0.01531982421875,0.018798828125,35.5,-244.5,106.0625
240,0.99798583984375,0.05908203125,0.01361083984375,0.01861572265625,34.875,-243.5625,107.25
240,0.99798583984375,0.05908203125,0.01348876953125,0.01849365234375,58.6875,-405.375,175.75
240,0.99798583984375,0.0584716796875,0.01446533203125,0.0184326171875,59.0625,-405.375,176.1875
240,0.99798583984375,0.05853271484375,0.01397705078125,0.0184326171875,59.0625,-406.5,175.75
240,0.99798583984375,0.05859375,0.01458740234375,0.0184326171875,59.375,-405.375,175.75
